Category,Phrase,CES,Multiple CES,CNP-specific
VP,travel with young kid,Social,, 
VP,traverse beautiful scenery,Aesthetic,,CNP
NP,treasure of Ecuador,Identity,,CNP
NP,treasure of nature,Identity,,CNP 
NP,tree and flower,Biological,,CNP 
NP,tree and plant,Biological,, 
NP,tree line,Biological,,CNP 
NP,tree root,Biological,, 
NP,tree specie,Biological,,CNP 
NP,tree trunk,Biological,, 
VP,trek around,Recreational,,CNP
VP,trek easy trail,Recreational,,CNP
VP,trek from,Recreational,,CNP
VP,trek hike,Recreational,,CNP
VP,trek in,Recreational,,CNP
VP,trek in dream place,Recreational,,CNP
VP,trek through,Recreational,, 
VP,trek to bottom,Recreational,, 
VP,trek to top,Recreational,, 
VP,trek up hill,Recreational,, 
VP,trek up mountain,Recreational,, 
VP,trek up river,Recreational,, 
VP,trek up to top,Recreational,, 
VP,trek upstream,Recreational,, 
NP,trekking and camping,Recreational,,CNP
NP,tremendous view,Aesthetic,, 
NP,trout dish,Recreational,1,CNP
NP,trout dish,Biological,2,CNP
NP,trout fishing,Recreational,,CNP 
NP,trout for lunch,Recreational,,CNP
NP,trout in lake,Biological,,CNP
NP,true wonder,Identity,, 
VP,try local cuisine,Social,1,CNP
VP,try local cuisine,Cultural,2,CNP
NP,turkey and deer,Biological,, 
NP,turkey vulture,Biological,, 
VP,turn off your cell phone,Social,, 
NP,turquoise lake,Identity,, 
NP,turquoise water,Aesthetic,, 
NP,twilight tour,Recreational,, 
NP,type of bird,Biological,,CNP 
NP,type of opossum,Biological,,CNP
NP,type of orchid,Biological,,CNP
NP,typical andean paramo,Identity,,CNP
NP,unbeatable landscape,Aesthetic,,CNP
NP,unbelievable beauty,Aesthetic,, 
NP,unbelievable scenery,Aesthetic,, 
NP,unbelievable view,Aesthetic,, 
VP,understand ecosystem,Educational,, 
,understand history,Educational,,
VP,understand history of place,Cultural,, 
NP,unexpected landscape,Aesthetic,1,CNP
NP,unexpected landscape,Identity,2,CNP
NP,unexpected landscape,Recreational,3,CNP
NP,unexpected landscape,Recreational,3,CNP
NP,unforgettable landscape,Aesthetic,,CNP 
NP,unforgettable view,Aesthetic,, 
NP,unique and magical place,Aesthetic,1,CNP 
NP,unique and magical place,Identity,2,CNP 
NP,unique area,Identity,,CNP 
NP,unique beauty,Aesthetic,, 
NP,unique climate,Identity,,CNP 
NP,unique ecosystem,Identity,1,CNP 
NP,unique ecosystem,Biological,2,CNP 
NP,unique environment,Identity,, 
NP,unique experience,Recreational,, 
NP,unique flora,Biological,,CNP 
NP,unique formation,Identity,, 
NP,unique high altitude,Identity,,CNP
NP,unique hike,Recreational,, 
NP,unique hiking,Recreational,, 
NP,unique landscape,Aesthetic,,CNP 
NP,unique mountain,Identity,,CNP 
NP,unique nature,Identity,,CNP 
NP,unique part of Ecuadorian Andes,Aesthetic,,CNP
NP,unique place,Identity,,CNP 
NP,unique place in Andes,Aesthetic,,CNP
NP,unique place in Ecuador,Identity,,CNP
NP,unique plant,Biological,,CNP 
NP,unique plant life,Biological,,CNP 
NP,unique rock,Identity,, 
NP,unique rock formation,Identity,, 
NP,unique scenery,Aesthetic,, 
NP,unique sight,Aesthetic,, 
NP,unique vegetation,Biological,,CNP 
NP,unique view,Identity,,CNP 
NP,unmissable place,Identity,,CNP 
NP,unobstructed view,Aesthetic,, 
NP,unparalleled landscape,Aesthetic,,CNP
NP,unparalleled view,Aesthetic,, 
NP,untouched nature,Biological,,CNP 
NP,unusual rock formation,Identity,, 
NP,uphill hike,Recreational,, 
NP,upper geyser,Identity,, 
NP,upper geyser basin,Identity,, 
NP,valuable lesson,Educational,, 
NP,vantage point,Aesthetic,, 
NP,variety of animal,Biological,,CNP 
NP,variety of bird,Biological,,CNP 
NP,variety of flora,Biological,,CNP 
NP,variety of flower,Biological,,CNP 
NP,variety of lagoon,Biological,,CNP
NP,variety of lake,Aesthetic,,CNP
NP,variety of lichen,Biological,,CNP
NP,variety of plant,Biological,,CNP 
NP,variety of vegetation,Biological,,CNP 
NP,variety of wildlife,Biological,,CNP 
NP,various activity,Recreational,,CNP 
NP,various bird,Biological,,CNP 
NP,various plant,Biological,,CNP 
NP,various trail,Recreational,,CNP 
NP,various wildlife,Biological,, 
NP,vegetation and animal,Biological,,CNP 
NP,vegetation and fauna,Biological,,CNP
VP,venture off,Recreational,, 
VP,venture off on hike,Recreational,,CNP
VP,venture on this hike,Recreational,, 
VP,venture out on hike,Recreational,, 
VP,venture out on this hike,Recreational,, 
NP,vernal fall,Identity,, 
NP,view and lake,Aesthetic,,CNP 
NP,view and landscape,Aesthetic,,CNP 
NP,view and scenery,Aesthetic,, 
NP,view at sunset,Aesthetic,, 
VP,view bear,Biological,, 
VP,view canyon,Aesthetic,, 
VP,view eruption,Aesthetic,, 
NP,view from top,Aesthetic,,CNP 
VP,view geological formation,Identity,, 
VP,view geology,Aesthetic,1, 
VP,view geology,Educational,2, 
VP,view geyser,Aesthetic,1, 
VP,view geyser,Recreational,2, 
VP,view glacier,Aesthetic,1, 
VP,view glacier,Identity,2, 
VP,view lake,Aesthetic,, 
NP,view of hoodoo,Aesthetic,, 
NP,view of lagoon,Aesthetic,,CNP
NP,view of lake,Aesthetic,,CNP 
NP,view of mountain,Aesthetic,,CNP 
NP,view of park,Aesthetic,,CNP 
VP,view petroglyphs,Cultural,, 
VP,view river,Aesthetic,, 
VP,view rock,Aesthetic,, 
VP,view scenery,Aesthetic,, 
VP,view star,Aesthetic,, 
VP,view sunrise,Aesthetic,, 
VP,view sunset,Aesthetic,, 
VP,view valley,Aesthetic,, 
VP,view wildflower,Biological,, 
VP,view wildlife,Biological,, 
VP,visit as family,Social,,CNP
VP,visit at sunrise,Recreational,, 
VP,visit at sunset,Aesthetic,, 
VP,visit beautiful place,Aesthetic,,CNP
VP,visit before sunset,Aesthetic,, 
VP,visit canyon,Recreational,, 
VP,visit cave,Recreational,, 
VP,visit cavern,Recreational,, 
VP,visit chapel,Spiritual,, 
VP,visit desert,Recreational,, 
VP,visit dune,Recreational,, 
VP,visit for family vacation,Social,, 
VP,visit high elevation,Identity,,CNP
VP,visit high point,Recreational,,CNP
VP,visit historic building,Cultural,, 
VP,visit lake,Recreational,, 
VP,visit museum,Educational,, 
VP,visit national treasure,Identity,,CNP
VP,visit numerous cave,Recreational,, 
VP,visit old cabin,Cultural,, 
VP,visit park full of peace,Spiritual,,CNP
VP,visit rain forest,Aesthetic,1, 
VP,visit rain forest,Biological,2, 
VP,visit sanctuary,Spiritual,,CNP
VP,visit shrine,Spiritual,,CNP
VP,visit this lake,Recreational,, 
VP,visit this landmark,Cultural,, 
VP,visit this museum,Cultural,, 
VP,visit this natural wonder,Aesthetic,1, 
VP,visit this natural wonder,Identity,2, 
VP,visit this natural wonder,Recreational,3, 
VP,visit this natural wonder,Recreational,3, 
NP,visit to sanctuary,Recreational,,CNP
VP,visit valley,Recreational,, 
VP,visit waterfall,Recreational,, 
VP,visit with family,Social,,CNP 
VP,visit with family and friend,Social,, 
VP,visit with friend,Social,,CNP 
VP,visit with kid,Social,, 
VP,visit with my family,Social,, 
VP,visit with my husband,Social,, 
VP,visit with my son,Social,, 
VP,visit with my wife,Social,, 
VP,visit with small child,Social,, 
VP,visit with some friend,Social,, 
NP,vista point,Aesthetic,, 
NP,vivid color,Aesthetic,, 
NP,volcanic activity,Identity,,CNP 
NP,volcanic ash,Identity,1, 
NP,volcanic ash,Biological,2, 
NP,volcanic eruption,Aesthetic,, 
NP,volcanic rock,Identity,, 
VP,wait for sun,Recreational,, 
VP,wait for sunrise,Recreational,, 
VP,wait for sunset,Recreational,, 
VP,walk about,Recreational,,CNP
VP,walk about 30min,Recreational,, 
VP,walk about half mile,Recreational,, 
VP,walk about mile,Recreational,, 
VP,walk alone,Recreational,, 
VP,walk along beach,Recreational,, 
VP,walk along boardwalk,Recreational,, 
VP,walk along canyon,Recreational,, 
VP,walk along creek,Recreational,, 
VP,walk along lake,Recreational,, 
VP,walk along path,Recreational,, 
VP,walk along ridge,Recreational,, 
VP,walk along rim,Recreational,, 
VP,walk along rim trail,Recreational,, 
VP,walk along river,Recreational,, 
VP,walk along road,Recreational,, 
VP,walk along shore,Recreational,, 
VP,walk along stream,Recreational,, 
VP,walk along trail,Recreational,, 
VP,walk along water,Recreational,, 
VP,walk among geyser,Recreational,, 
VP,walk among giant tree,Recreational,, 
VP,walk among hoodoo,Recreational,, 
VP,walk among rock,Recreational,, 
VP,walk among ruin,Recreational,, 
VP,walk among sequoia,Recreational,, 
VP,walk among these giant tree,Recreational,, 
VP,walk among tree,Recreational,, 
NP,walk and fishing,Recreational,,CNP
VP,walk and hike,Recreational,, 
VP,walk around,Recreational,,CNP
VP,walk around area,Recreational,, 
,walk around bit,Recreational,,
VP,walk around boardwalk,Recreational,, 
VP,walk around geyser,Recreational,, 
VP,walk around ground,Recreational,, 
VPNP,walk around lagoon,Recreational,,CNP
VPNP,walk around lake,Recreational,, CNP 
VP,walk around park,Recreational,, 
VP,walk around pond,Recreational,, 
VP,walk around rim,Recreational,, 
VP,walk around top,Recreational,, 
VP,walk around trail,Recreational,, 
VP,walk at leisurely pace,Recreational,, 
VP,walk at moderate pace,Recreational,, 
VP,walk at slow pace,Recreational,, 
VP,walk barefoot,Recreational,, 
VP,walk beach,Recreational,, 
VP,walk behind fall,Recreational,, 
VP,walk behind main waterfall,Recreational,, 
VP,walk behind this waterfall,Recreational,, 
VP,walk behind water,Recreational,, 
VP,walk behind water fall,Recreational,, 
VP,walk behind waterfall,Recreational,, 
VP,walk between,Recreational,, 
VP,walk beyond,Recreational,, 
VP,walk bit,Recreational,,CNP 
VP,walk boardwalk,Recreational,, 
VP,walk by lake,Recreational,,CNP
VP,walk calmly,Recreational,,CNP
VP,walk canyon,Recreational,, 
VP,walk down canyon,Recreational,, 
VP,walk down hill,Recreational,, 
VP,walk down into canyon,Recreational,, 
VP,walk down into cave,Recreational,, 
VP,walk down path,Recreational,, 
VP,walk down road,Recreational,, 
VP,walk down stair,Recreational,, 
VP,walk down trail,Recreational,, 
VP,walk downhill,Recreational,, 
VP,walk dune,Recreational,, 
VP,walk for,Recreational,,CNP
VP,walk for bit,Recreational,, 
VP,walk for few minute,Recreational,, 
VP,walk for hour,Recreational,, 
VP,walk for mile,Recreational,, 
VP,walk for while,Recreational,, 
VP,walk from parking lot,Recreational,, 
VP,walk from road,Recreational,, 
VP,walk from visitor center,Recreational,, 
VP,walk ground,Recreational,, 
VP,walk grove,Recreational,, 
VP,walk in,Recreational,,CNP
VP,walk in canyon,Recreational,, 
VP,walk in dream,Spiritual,, 
VP,walk in forest,Recreational,, 
VP,walk in meadow,Recreational,, 
VP,walk in sand,Recreational,, 
VP,walk in silence,Recreational,, 
VP,walk in snow,Recreational,, 
VP,walk in solitude,Recreational,, 
VP,walk in water,Recreational,, 
VP,walk in wood,Recreational,, 
VP,walk into canyon,Recreational,, 
VP,walk into cave,Recreational,, 
VP,walk into cavern,Recreational,, 
VP,walk into forest,Recreational,, 
VP,walk into park,Recreational,, 
,walk into river,Recreational,,
VP,walk into water,Recreational,, 
VP,walk little bit,Recreational,,CNP 
VP,walk little on mountain,Recreational,,CNP
VP,walk long distance,Recreational,, 
VP,walk loop,Recreational,, 
VP,walk lot,Recreational,,CNP 
VP,walk many trail,Recreational,,CNP 
VP,walk mile,Recreational,, 
VP,walk nature,Recreational,, 
VP,walk off main path,Recreational,,CNP
VP,walk on,Recreational,,CNP
VP,walk on beach,Recreational,, 
VP,walk on boardwalk,Recreational,, 
VP,walk on dune,Recreational,, 
VP,walk on path,Recreational,, 
VP,walk on road,Recreational,, 
VP,walk on rock,Recreational,, 
VP,walk on salt,Recreational,, 
VP,walk on sand,Recreational,, 
VP,walk on snow,Recreational,, 
VP,walk on trail,Recreational,,CNP 
VP,walk out into dune,Recreational,, 
VP,walk out onto salt,Recreational,, 
VP,walk out onto salt flat,Recreational,, 
VP,walk outside,Recreational,, 
VP,walk over bridge,Recreational,, 
VP,walk over canyon,Recreational,, 
VP,walk over dam,Recreational,, 
VP,walk over mile,Recreational,, 
VP,walk over rock,Recreational,, 
VP,walk over sand,Recreational,, 
VP,walk part of trail,Recreational,,CNP
VP,walk path,Recreational,,CNP 
VP,walk pathway,Recreational,, 
VP,walk paved trail,Recreational,, 
VP,walk rim,Recreational,, 
VP,walk round trip,Recreational,, 
VP,walk route,Recreational,, 
VP,walk several mile,Recreational,, 
VP,walk several of trail,Recreational,,CNP
VP,walk short distance,Recreational,,CNP 
VP,walk short hike,Recreational,, 
VP,walk slowly,Recreational,,CNP 
VP,walk some trail,Recreational,, 
VP,walk through,Recreational,,CNP
VP,walk through canyon,Recreational,, 
VP,walk through cave,Recreational,, 
VP,walk through forest,Recreational,, 
VP,walk through hoodoo,Recreational,, 
VP,walk through meadow,Recreational,, 
VP,walk through paper tree forest,Aesthetic,1,CNP
VP,walk through paper tree forest,Recreational,2,CNP
VP,walk through river,Recreational,, 
VP,walk through snow,Recreational,, 
VP,walk through trail,Recreational,, 
VP,walk through tree,Recreational,, 
VP,walk through water,Recreational,, 
VP,walk through wood,Recreational,, 
VP,walk to,Recreational,,CNP
VP,walk to base,Recreational,, 
VP,walk to beach,Recreational,, 
VP,walk to bottom,Recreational,, 
VP,walk to fall,Recreational,, 
VP,walk to overlook,Recreational,, 
VP,walk to river,Recreational,, 
VP,walk to top,Recreational,, 
VP,walk to trail,Recreational,, 
VP,walk to trail head,Recreational,, 
NP,walk towards lagoon,Recreational,,CNP
VP,walk trail,Recreational,,CNP 
VP,walk under,Recreational,, 
VP,walk up,Recreational,,CNP
VP,walk up hill,Recreational,, 
VP,walk up path,Recreational,, 
VP,walk up river,Recreational,, 
VP,walk up to top,Recreational,, 
VP,walk up trail,Recreational,, 
VP,walk uphill,Recreational,, 
VP,walk upstream,Recreational,, 
VP,walk way,Recreational,,CNP
VP,walk whole time,Recreational,,CNP
VP,walk whole way,Recreational,,CNP
VP,walk with amazing view,Aesthetic,, 
VP,walk with beautiful view,Aesthetic,, 
VPNP,walk with family,Social,,CNP
NP,walk with friend,Recreational,1,CNP 
NP,walk with friend,Social,2,CNP 
VP,walk with great view,Recreational,, 
VP,walk with kid,Social,, 
VP,walk with ranger,Recreational,1, 
VP,walk with ranger,Educational,2, 
VP,walk with stunning view,Recreational,, 
NP,walking tour,Recreational,,CNP 
NP,walking trail,Recreational,, 
VP,wander around,Recreational,,CNP
VP,wander in,Recreational,,CNP 
VP,wander off path,Recreational,, 
VP,wander off trail,Recreational,,CNP 
VP,want peaceful encounter with nature,Spiritual,,CNP
VP,watch amazing sunrise,Aesthetic,, 
VP,watch amazing sunset,Aesthetic,, 
VP,watch animal,Biological,, 
VP,watch bat,Biological,, 
VP,watch bear,Biological,, 
VP,watch bird,Biological,, 
VP,watch bison,Biological,, 
VP,watch black bear,Biological,, 
VP,watch butterfly,Biological,,CNP
VP,watch canyon,Recreational,, 
VP,watch color,Aesthetic,, 
VP,watch deer,Biological,, 
VP,watch duck,Biological,, 
VP,watch eagle,Biological,, 
VP,watch eclipse,Recreational,, 
VP,watch elk,Biological,, 
VP,watch eruption,Recreational,, 
VP,watch firework,Aesthetic,, 
VP,watch geyser,Aesthetic,, 
VP,watch glacier,Recreational,, 
VP,watch lake,Aesthetic,, 
VP,watch landscape,Aesthetic,, 
VP,watch light change,Recreational,, 
VP,watch moon,Recreational,, 
VP,watch moose,Biological,, 
VP,watch nature,Recreational,1, 
VP,watch nature,Biological,2, 
VP,watch prairie dog,Biological,, 
VP,watch river otter,Biological,, 
VP,watch scenery,Recreational,, 
VP,watch sky,Aesthetic,, 
VP,watch small bear,Biological,, 
VP,watch star,Recreational,1, 
VP,watch star,Spiritual,2, 
VP,watch sun rise,Aesthetic,, 
VP,watch sun set,Aesthetic,, 
VP,watch sunrise,Aesthetic,, 
VP,watch sunset,Aesthetic,1, 
VP,watch sunset,Recreational,2, 
NP,watch tower,Identity,, 
VP,watch wave,Aesthetic,, 
VP,watch wildlife,Recreational,, 
VP,watch wolf,Biological,, 
VP,watch wolf pack,Biological,, 
NP,water fall,Aesthetic,1, 
NP,water fall,Identity,2, 
NP,water fountain,Aesthetic,, 
NP,water reserve,Identity,,CNP 
NP,water source,Identity,,CNP 
NP,waterfall and lagoon,Aesthetic,1,CNP
NP,waterfall and lagoon,Identity,2,CNP
NP,waterfall and river,Identity,, 
NP,waterfall and stream,Aesthetic,1,CNP 
NP,waterfall and stream,Recreational,2,CNP 
NP,waterfall hike,Recreational,, 
NP,waterfall view,Aesthetic,, 
NP,weather change,Biological,,CNP 
NP,wedding anniversary,Social,, 
NP,white dune,Identity,, 
NP,white gypsum,Identity,1, 
NP,white gypsum,Biological,2, 
NP,white gypsum sand,Identity,1, 
NP,white gypsum sand,Biological,2, 
NP,white salt,Identity,, 
NP,white sand,Identity,, 
NP,white sand dune,Identity,, 
NP,white water,Aesthetic,1, 
NP,white water,Biological,2, 
NP,whole canyon,Identity,, 
NP,whole family,Social,,CNP 
NP,wife and daughter,Social,, 
NP,wild alpaca,Biological,,CNP
NP,wild animal,Biological,,CNP 
NP,wild blueberry,Biological,, 
NP,wild cave,Aesthetic,1, 
NP,wild cave,Identity,2, 
NP,wild cave tour,Recreational,, 
NP,wild deer,Biological,, 
NP,wild fauna,Biological,,CNP 
NP,wild flower,Biological,,CNP 
NP,wild horse,Biological,,CNP 
NP,wild llama,Biological,,CNP
NP,wild nature,Biological,,CNP 
NP,wild place,Identity,1,CNP 
NP,wild place,Biological,2,CNP 
NP,wild turkey,Biological,, 
NP,wilderness adventure,Identity,1,CNP 
NP,wilderness adventure,Recreational,2,CNP 
NP,wilderness view,Aesthetic,,CNP
NP,wildflower in bloom,Biological,, 
NP,wildflower meadow,Biological,, 
NP,wildlife and scenery,Biological,, 
